order_id,user_id,restaurant_id,location,cuisine,order_time,items_count,order_value,payment_method,delivery_time_minutes,rating,is_repeat_customer
2267,1610,531,Pune,Fast Food,16-01-2024 22:52,3,178.15,NetBanking,15,,0
2268,2727,996,Chennai,South Indian,14-01-2024 07:16,6,1020.52,UPI,37,3,0
2269,2854,107,Mumbai,Bakery,04-01-2024 14:30,1,1147.8,Card,52,4,0
2270,6055,735,Ahmedabad,Italian,20-01-2024 16:21,5,427.53,Cash,51,1,1
2271,3324,248,Mumbai,Mughlai,08-01-2024 15:10,6,688.93,Card,33,3,0
2272,6774,197,Hyderabad,Bakery,15-01-2024 20:26,5,427.44,UPI,41,4,0
2273,7519,827,Hyderabad,North Indian,23-01-2024 23:04,5,516.76,NetBanking,26,2,1
2274,2749,200,Ahmedabad,Cafe,15-01-2024 02:55,2,624.21,UPI,15,5,0
2275,1781,829,Bangalore,Chinese,19-01-2024 11:15,7,969.88,UPI,27,2,1
2276,8548,466,Delhi,Cafe,20-01-2024 16:14,7,261.7,Card,15,5,0
2277,7823,561,Hyderabad,Cafe,01-01-2024 10:13,7,272.76,UPI,24,4,0
2278,3105,513,Delhi,Bakery,26-01-2024 12:13,4,322.05,Cash,28,5,0
2279,4867,358,Kolkata,Italian,18-01-2024 08:21,6,158.47,Cash,54,2,1
2280,8193,455,Hyderabad,Bakery,05-01-2024 22:36,6,807.81,Card,36,4,1
2281,5976,110,Kolkata,Chinese,17-01-2024 14:26,4,308.85,Card,51,2,1
2282,3113,515,Chennai,Mughlai,27-01-2024 07:30,1,581.29,Cash,34,3,0
2283,6879,670,Chennai,Chinese,05-01-2024 14:08,7,854.15,Card,42,2,0
2284,4970,349,Kolkata,Fast Food,10-01-2024 18:37,1,593.84,Cash,26,5,1
2285,8264,751,Chennai,Italian,05-01-2024 18:24,6,1096.62,Cash,30,5,0
2286,2577,946,Kolkata,South Indian,16-01-2024 10:54,7,946.08,Card,15,3,0
2287,3274,649,Delhi,Fast Food,17-01-2024 21:36,6,400.32,NetBanking,32,2,0
2288,5869,221,Bangalore,Chinese,19-01-2024 03:45,4,243.45,Card,18,5,0
2289,7744,164,Kolkata,Bakery,08-01-2024 08:37,5,1083.88,NetBanking,20,3,0
2290,3426,757,Hyderabad,Mughlai,05-01-2024 22:14,1,536.6,Card,49,3,1
2291,6546,401,Hyderabad,Italian,21-01-2024 14:01,6,520.76,Cash,26,4,0
2292,7852,224,Ahmedabad,Mughlai,12-01-2024 14:54,2,991,NetBanking,41,3,0
2293,3551,411,Delhi,Fast Food,14-01-2024 06:00,7,110.29,Card,43,4,0
2294,7411,290,Kolkata,Italian,13-01-2024 01:05,2,596.22,Card,31,2,0
2295,1007,874,Chennai,Bakery,17-01-2024 21:43,4,885.75,Cash,51,4,0
2296,9087,972,Ahmedabad,North Indian,15-01-2024 18:51,1,1033.56,NetBanking,54,5,1
2297,3555,549,Bangalore,South Indian,02-01-2024 14:26,1,1073.73,Card,41,5,0
2298,1475,907,Hyderabad,South Indian,30-01-2024 21:54,6,612.25,UPI,20,,0
2299,6416,793,Ahmedabad,South Indian,19-01-2024 23:17,6,1032.48,UPI,50,1,1
2300,9676,258,Ahmedabad,Mughlai,09-01-2024 07:07,7,139.34,Card,21,,0
2301,8239,452,Bangalore,Chinese,16-01-2024 10:38,5,435.97,Cash,34,2,1
2302,7710,919,Bangalore,Chinese,24-01-2024 00:52,1,111.55,Cash,24,,0
2303,6000,898,Mumbai,Mughlai,15-01-2024 01:18,4,282.08,Card,29,3,0
2304,5654,773,Bangalore,South Indian,25-01-2024 16:07,1,897.2,Card,29,2,1
2305,9078,362,Kolkata,Italian,24-01-2024 04:05,6,104.87,Cash,37,4,0
2306,7063,828,Pune,North Indian,16-01-2024 17:40,1,675.36,Cash,24,4,0
2307,3285,505,Mumbai,Chinese,15-01-2024 09:35,2,555.38,Cash,18,,0
2308,6223,792,Ahmedabad,Bakery,29-01-2024 20:10,4,235.16,Card,47,3,0
2309,7971,702,Pune,Fast Food,07-01-2024 15:08,3,854.2,Cash,26,3,0
2310,4525,116,Delhi,Fast Food,30-01-2024 14:42,4,862.44,Card,23,4,0
2311,3822,736,Chennai,Chinese,15-01-2024 22:15,4,898.98,NetBanking,41,5,0
2312,5943,359,Mumbai,South Indian,24-01-2024 21:44,6,941.84,UPI,25,5,1
2313,7530,989,Pune,Italian,11-01-2024 07:43,3,446.49,NetBanking,46,,0
2314,1258,454,Bangalore,North Indian,27-01-2024 04:36,7,1193.54,UPI,29,4,0
2315,1282,588,Chennai,Fast Food,23-01-2024 18:42,6,180.25,Card,21,5,0
2316,2898,313,Bangalore,Chinese,26-01-2024 12:54,3,812.46,Card,40,5,0
2317,5135,338,Bangalore,Mughlai,11-01-2024 02:16,2,1167.85,NetBanking,22,2,1
2318,7629,279,Mumbai,Italian,27-01-2024 15:55,5,346.74,Card,19,3,0
2319,4200,518,Ahmedabad,Mughlai,25-01-2024 01:52,4,405.94,Card,16,2,1
2320,6110,783,Delhi,South Indian,27-01-2024 11:01,4,733.58,Cash,16,1,1
2321,8167,242,Ahmedabad,North Indian,15-01-2024 16:41,4,959.38,NetBanking,24,5,0
2322,1612,416,Pune,North Indian,05-01-2024 19:49,4,461.84,UPI,31,,1
2323,1687,343,Bangalore,Fast Food,14-01-2024 04:42,2,1020.45,NetBanking,27,3,0
2324,4690,331,Kolkata,Mughlai,05-01-2024 14:38,4,365.15,Card,23,3,0
2325,9804,783,Ahmedabad,Cafe,25-01-2024 15:46,3,1061.8,Card,30,3,0
2326,3307,888,Ahmedabad,Fast Food,12-01-2024 07:53,3,378.25,NetBanking,21,4,0
2327,8133,688,Mumbai,Bakery,09-01-2024 11:10,1,779.18,Card,26,,1
2328,7509,402,Ahmedabad,Chinese,10-01-2024 14:49,2,493.57,Card,18,5,1
2329,6906,430,Kolkata,Cafe,26-01-2024 04:28,1,454.01,Card,45,2,0
2330,3591,660,Kolkata,North Indian,25-01-2024 07:06,4,489.4,Cash,46,5,1
2331,8183,347,Pune,South Indian,29-01-2024 05:37,7,649.12,Card,50,3,0
2332,6248,382,Bangalore,South Indian,02-01-2024 01:28,2,1029.55,Card,17,5,0
2333,9766,386,Pune,Cafe,07-01-2024 15:56,7,935.25,Card,21,5,0
2334,6108,131,Kolkata,Chinese,02-01-2024 09:49,2,594.27,Card,16,3,0
2335,4604,599,Pune,North Indian,18-01-2024 17:52,5,410.38,Card,25,1,0
2336,1669,769,Chennai,Fast Food,06-01-2024 15:01,5,1039.73,Card,21,3,1
2337,5364,629,Delhi,Bakery,20-01-2024 16:06,7,1057.2,Card,34,1,0
2338,8329,480,Bangalore,South Indian,07-01-2024 10:29,1,599.04,UPI,36,4,0
2339,2283,162,Kolkata,Italian,11-01-2024 14:26,1,865.43,NetBanking,36,,1
2340,1923,227,Delhi,Chinese,17-01-2024 19:00,3,506.19,UPI,39,5,1
2341,2125,627,Pune,South Indian,13-01-2024 07:46,7,264.01,Card,32,3,1
2342,2529,262,Delhi,Italian,29-01-2024 18:23,3,453.63,NetBanking,24,5,1
2343,9438,350,Chennai,Cafe,11-01-2024 04:35,6,850.29,UPI,51,4,1
2344,4711,748,Chennai,Italian,18-01-2024 16:03,7,946.35,NetBanking,26,4,1
2345,9004,929,Hyderabad,South Indian,13-01-2024 21:06,6,1036.82,Card,43,4,1
2346,7274,394,Delhi,Chinese,16-01-2024 07:53,7,119.48,NetBanking,17,,0
2347,4864,278,Bangalore,Italian,26-01-2024 04:09,6,635.05,NetBanking,40,3,0
2348,8833,328,Chennai,Italian,29-01-2024 14:13,3,401.31,NetBanking,31,2,1
2349,7788,982,Bangalore,North Indian,17-01-2024 17:47,2,852.36,NetBanking,34,3,0
2350,1226,493,Delhi,Bakery,30-01-2024 20:31,4,369.86,Card,50,4,0
2351,1264,791,Chennai,Bakery,25-01-2024 00:46,1,722.91,Cash,49,3,1
2352,1645,495,Hyderabad,Mughlai,09-01-2024 04:50,3,883.16,Cash,34,4,0
2353,8544,171,Delhi,Bakery,15-01-2024 14:10,7,947.07,NetBanking,53,3,0
2354,6569,417,Bangalore,North Indian,23-01-2024 06:10,2,396.42,Card,28,4,1
2355,3990,998,Ahmedabad,Bakery,22-01-2024 18:57,5,196.62,Card,27,1,1
2356,3504,694,Hyderabad,North Indian,15-01-2024 02:10,4,340.58,Cash,54,3,0
2357,1587,478,Delhi,Italian,03-01-2024 19:36,5,759.04,Card,42,4,0
2358,5079,235,Chennai,Italian,11-01-2024 13:58,6,144.49,NetBanking,51,3,0
2359,4348,829,Kolkata,Chinese,05-01-2024 00:45,7,274.75,NetBanking,46,3,1
2360,7299,720,Delhi,Fast Food,16-01-2024 15:05,5,1195.02,Cash,16,1,1
2361,4831,477,Mumbai,Mughlai,03-01-2024 00:45,7,520.56,Card,50,5,0
2362,9381,218,Bangalore,North Indian,20-01-2024 11:45,4,646.18,NetBanking,28,3,1
2363,2715,629,Chennai,Bakery,15-01-2024 04:52,2,112.11,Cash,40,2,0
2364,7450,943,Chennai,Fast Food,06-01-2024 13:31,7,751.1,UPI,16,4,0
2365,6433,765,Mumbai,North Indian,14-01-2024 00:40,5,457.83,Cash,25,2,0
2366,2098,622,Kolkata,Bakery,16-01-2024 16:41,2,683.21,Card,23,3,1
2367,8096,749,Hyderabad,Cafe,09-01-2024 18:14,5,678.73,UPI,50,2,1
2368,3326,486,Ahmedabad,Cafe,10-01-2024 02:08,3,1164.2,NetBanking,21,4,1
2369,7416,673,Chennai,North Indian,15-01-2024 22:43,7,395.08,Card,49,2,0
2370,7980,682,Pune,Bakery,28-01-2024 04:20,6,727.48,NetBanking,31,,0
2371,7763,672,Hyderabad,Chinese,09-01-2024 07:53,4,519.71,Cash,40,4,1
2372,2674,743,Hyderabad,Chinese,25-01-2024 21:11,1,564.2,Card,43,1,1
2373,8950,672,Hyderabad,Cafe,13-01-2024 03:08,4,161.11,UPI,52,3,0
2374,9915,969,Kolkata,South Indian,29-01-2024 11:44,5,857.3,UPI,47,2,0
2375,7049,368,Delhi,North Indian,28-01-2024 12:20,5,314.81,NetBanking,25,4,0
2376,2089,623,Mumbai,North Indian,17-01-2024 00:33,6,615.34,NetBanking,48,5,0
2377,5578,646,Bangalore,Cafe,15-01-2024 07:15,7,577.7,Cash,20,3,0
2378,1155,585,Mumbai,North Indian,17-01-2024 22:49,3,614.96,NetBanking,32,4,0
2379,2958,537,Chennai,Mughlai,19-01-2024 15:12,3,513.1,Card,45,5,0
2380,7344,662,Mumbai,Chinese,01-01-2024 10:56,4,366.62,UPI,29,,1
2381,6779,654,Bangalore,Bakery,22-01-2024 02:04,1,593.59,Card,44,2,1
2382,7144,839,Delhi,North Indian,06-01-2024 11:18,6,150.84,Cash,27,3,1
2383,6063,210,Chennai,South Indian,09-01-2024 21:11,4,366.55,UPI,19,3,0
2384,4830,421,Delhi,Italian,12-01-2024 00:43,1,963.33,NetBanking,34,4,0
2385,9831,626,Chennai,South Indian,19-01-2024 23:39,2,1027.1,UPI,54,5,0
2386,7659,276,Bangalore,Bakery,21-01-2024 12:43,5,886.84,Cash,32,4,0
2387,1441,773,Delhi,Italian,02-01-2024 00:08,2,795.82,NetBanking,16,,1
2388,7040,650,Bangalore,Chinese,01-01-2024 08:49,4,992.39,UPI,26,1,1
2389,6925,637,Bangalore,Cafe,11-01-2024 03:57,1,240.61,UPI,34,2,0
2390,8358,723,Kolkata,Bakery,05-01-2024 08:11,1,677.78,UPI,38,5,1
2391,5628,572,Mumbai,Fast Food,24-01-2024 19:46,2,227.95,NetBanking,23,3,0
2392,7370,662,Chennai,Bakery,12-01-2024 20:17,3,955.65,Cash,49,5,0
2393,1948,978,Hyderabad,Mughlai,06-01-2024 16:22,3,672.61,UPI,45,,0
2394,9179,487,Hyderabad,Chinese,12-01-2024 16:47,6,991.03,Card,43,4,0
2395,7115,197,Delhi,Fast Food,22-01-2024 02:43,2,978.97,NetBanking,43,4,0
2396,1459,510,Bangalore,Italian,08-01-2024 04:54,3,612.83,NetBanking,18,3,1
2397,8568,474,Mumbai,Fast Food,26-01-2024 20:48,1,646.56,UPI,54,5,1
2398,5646,269,Chennai,Italian,28-01-2024 22:49,4,131.09,UPI,28,4,1
2399,1392,155,Delhi,Bakery,15-01-2024 13:25,3,675.86,UPI,42,4,0
2400,2787,832,Bangalore,Fast Food,26-01-2024 09:17,6,845.21,Cash,47,1,0
2401,8374,424,Kolkata,Italian,09-01-2024 20:56,1,357.02,NetBanking,54,3,0
2402,2138,757,Hyderabad,Bakery,07-01-2024 21:18,6,1185.18,Card,22,,1
2403,5741,359,Hyderabad,Mughlai,14-01-2024 08:31,7,1172.31,Cash,15,3,0
2404,8418,740,Chennai,Fast Food,01-01-2024 17:13,4,411.11,Cash,18,,0
2405,7362,661,Chennai,Italian,10-01-2024 01:38,1,884.27,NetBanking,43,,0
2406,3454,439,Chennai,South Indian,10-01-2024 02:14,7,133,UPI,49,4,0
2407,4674,937,Delhi,North Indian,20-01-2024 21:54,7,832.33,Cash,32,3,1
2408,2377,503,Chennai,Mughlai,11-01-2024 08:32,7,786.42,UPI,52,2,0
2409,7701,631,Ahmedabad,South Indian,04-01-2024 01:13,5,1004.38,NetBanking,50,4,0
2410,3597,273,Delhi,Chinese,12-01-2024 07:16,7,434.8,Card,54,2,0
2411,1141,894,Mumbai,Cafe,02-01-2024 15:41,4,1065.81,Card,33,4,0
2412,3659,637,Bangalore,Cafe,25-01-2024 18:50,5,1043.77,Card,35,4,1
2413,5596,259,Hyderabad,Fast Food,11-01-2024 04:23,7,836.56,UPI,30,3,1
2414,6661,109,Pune,Cafe,14-01-2024 16:16,3,619.57,Cash,20,2,0
2415,7142,693,Pune,Mughlai,15-01-2024 11:29,6,780.24,Card,40,5,0
2416,6626,355,Delhi,Bakery,08-01-2024 06:53,3,902.95,Cash,15,4,0
2417,9787,716,Bangalore,Italian,28-01-2024 12:20,1,1172.78,Card,32,3,0
2418,9472,751,Kolkata,Mughlai,26-01-2024 16:58,2,233.9,UPI,15,1,1
2419,1423,813,Chennai,South Indian,27-01-2024 12:11,1,444.38,UPI,41,4,0
2420,7999,443,Hyderabad,South Indian,11-01-2024 15:54,7,958.79,UPI,33,5,0
2421,5249,635,Kolkata,Bakery,15-01-2024 05:22,6,550.1,Card,49,3,0
2422,2750,472,Ahmedabad,Italian,01-01-2024 02:02,6,839.73,Cash,40,4,0
2423,5757,534,Delhi,Fast Food,09-01-2024 08:11,6,246.43,UPI,29,5,1
2424,2967,145,Chennai,Bakery,13-01-2024 23:20,5,880.08,Cash,20,3,1
2425,5088,828,Ahmedabad,Chinese,27-01-2024 05:45,6,841.47,Cash,45,3,0
2426,5178,154,Bangalore,Chinese,25-01-2024 00:11,4,744.4,Card,48,3,0
2427,8789,177,Ahmedabad,Bakery,04-01-2024 06:48,2,941.76,Cash,31,5,1
2428,3946,590,Mumbai,Chinese,27-01-2024 17:08,1,1068.12,UPI,17,2,0
2429,6394,770,Bangalore,Cafe,23-01-2024 15:37,5,1012.23,NetBanking,34,3,0
2430,8880,955,Delhi,Mughlai,20-01-2024 07:04,5,240.33,NetBanking,16,3,0
2431,6075,371,Mumbai,Italian,23-01-2024 03:44,3,918.83,UPI,51,4,0
2432,8230,759,Mumbai,Mughlai,17-01-2024 21:11,1,594.74,Cash,23,2,0
2433,2531,649,Chennai,South Indian,14-01-2024 21:26,1,467.27,NetBanking,37,3,0
2434,3990,210,Bangalore,Bakery,07-01-2024 16:00,6,1067.61,NetBanking,47,4,0
2435,8155,114,Delhi,Chinese,14-01-2024 09:44,7,715.57,UPI,53,4,0
2436,5493,177,Kolkata,Mughlai,16-01-2024 02:29,6,651.36,NetBanking,45,1,1
2437,1933,600,Kolkata,South Indian,08-01-2024 13:04,5,963.06,Card,33,4,1
2438,2460,687,Mumbai,Bakery,13-01-2024 22:00,1,708.64,UPI,18,3,1
2439,3723,517,Chennai,Chinese,25-01-2024 22:56,6,1043.81,Cash,48,1,1
2440,1285,939,Ahmedabad,Chinese,18-01-2024 13:52,7,213.19,NetBanking,29,,0
2441,1264,374,Kolkata,Bakery,25-01-2024 10:05,3,953.75,Cash,43,4,0
2442,7816,593,Mumbai,Fast Food,07-01-2024 23:56,2,280.22,Cash,20,,0
2443,2762,296,Pune,Italian,24-01-2024 04:04,5,347.75,Cash,21,3,1
2444,1040,475,Ahmedabad,Fast Food,11-01-2024 17:17,3,297.4,Card,41,,0
2445,6827,830,Bangalore,Cafe,07-01-2024 03:05,3,362.26,NetBanking,39,3,1
2446,9259,162,Kolkata,South Indian,04-01-2024 15:02,4,905.01,NetBanking,15,3,1
2447,1987,460,Hyderabad,Cafe,17-01-2024 21:32,2,820.86,NetBanking,23,5,1
2448,8804,643,Pune,South Indian,27-01-2024 04:53,3,352.76,Cash,36,1,0
2449,8789,844,Delhi,Bakery,26-01-2024 09:22,4,397.19,UPI,36,4,0
2450,6717,209,Pune,Italian,01-01-2024 18:52,4,209.22,NetBanking,16,5,1
2451,4198,776,Hyderabad,Chinese,19-01-2024 07:50,1,555.88,NetBanking,20,5,0
2452,6374,293,Bangalore,Italian,01-01-2024 01:22,6,516.44,Card,43,1,1
2453,5790,618,Ahmedabad,Mughlai,03-01-2024 06:57,3,260.4,UPI,15,5,0
2454,8183,750,Hyderabad,Chinese,04-01-2024 07:09,5,1018.09,NetBanking,31,4,0
2455,3524,558,Bangalore,North Indian,18-01-2024 03:27,1,1037.85,Cash,46,5,1
2456,3479,954,Bangalore,Cafe,11-01-2024 13:11,2,219.95,Card,51,4,1
2457,6154,898,Chennai,North Indian,20-01-2024 14:19,6,393,Card,52,4,0
2458,1778,400,Pune,Italian,21-01-2024 01:23,5,909.7,UPI,18,4,1
2459,2492,667,Hyderabad,Cafe,23-01-2024 01:36,5,1056.96,NetBanking,19,3,0
2460,1660,771,Mumbai,Mughlai,27-01-2024 08:48,4,178.84,NetBanking,37,,0
2461,2348,595,Bangalore,North Indian,09-01-2024 09:53,3,1092.61,NetBanking,31,2,1
2462,8851,248,Pune,North Indian,14-01-2024 11:32,4,167.8,UPI,48,1,0
2463,8156,898,Hyderabad,Cafe,25-01-2024 21:14,4,797.16,Cash,38,4,1
2464,3044,868,Mumbai,Mughlai,01-01-2024 13:37,3,124.28,Card,48,4,0
2465,8368,560,Delhi,Cafe,14-01-2024 14:32,3,1121.09,NetBanking,49,5,0
2466,4516,238,Mumbai,South Indian,20-01-2024 22:59,7,489.06,NetBanking,20,4,0
2467,5577,960,Hyderabad,Chinese,06-01-2024 11:33,3,813.68,NetBanking,52,1,1
2468,1727,935,Ahmedabad,Bakery,06-01-2024 08:39,4,303.08,Cash,17,5,0
2469,8468,391,Ahmedabad,North Indian,19-01-2024 15:46,6,453.38,Card,30,1,0
2470,1342,434,Hyderabad,Fast Food,24-01-2024 02:52,7,922.03,NetBanking,43,3,0
2471,2447,798,Mumbai,Mughlai,25-01-2024 17:32,3,1170.3,UPI,24,4,0
2472,7581,934,Mumbai,Cafe,22-01-2024 11:05,3,1191.26,NetBanking,43,4,1
2473,7317,283,Kolkata,South Indian,17-01-2024 13:49,5,990.65,Cash,45,3,0
2474,1526,406,Bangalore,Chinese,11-01-2024 11:33,4,1031.91,NetBanking,17,3,0
2475,7748,997,Hyderabad,Mughlai,03-01-2024 03:47,3,1166.34,Card,53,3,1
2476,1405,361,Bangalore,South Indian,02-01-2024 04:18,4,144.35,UPI,36,,0
2477,8986,409,Bangalore,Fast Food,08-01-2024 06:56,2,287.17,UPI,15,3,0
2478,4740,443,Pune,Bakery,21-01-2024 19:39,1,157.95,Cash,45,4,0
2479,2846,523,Delhi,Chinese,30-01-2024 11:29,5,651.28,Cash,19,4,0
2480,2478,756,Pune,Italian,13-01-2024 05:24,7,1154.34,Card,41,4,0
2481,1771,872,Hyderabad,Italian,12-01-2024 21:51,5,740.68,NetBanking,52,4,0
2482,6525,613,Bangalore,South Indian,25-01-2024 08:58,7,710.94,Cash,34,3,0
2483,9770,925,Ahmedabad,Bakery,11-01-2024 07:32,4,1009.35,UPI,15,3,0
2484,1193,623,Delhi,Italian,23-01-2024 09:21,3,1121.84,Cash,37,1,0
2485,3007,360,Kolkata,Cafe,15-01-2024 16:33,7,868.41,NetBanking,18,4,1
2486,2185,461,Ahmedabad,Chinese,18-01-2024 10:14,4,1084.92,NetBanking,44,2,0
2487,3394,268,Bangalore,Fast Food,20-01-2024 15:30,6,292.74,NetBanking,18,2,0
2488,5005,759,Ahmedabad,Fast Food,09-01-2024 18:13,1,653.75,NetBanking,21,5,0
2489,8429,299,Bangalore,Italian,22-01-2024 23:10,5,501.07,Cash,42,4,0
2490,3261,484,Kolkata,North Indian,30-01-2024 08:07,5,465.77,NetBanking,45,4,1
2491,4736,411,Hyderabad,North Indian,03-01-2024 08:33,1,335.68,NetBanking,31,2,0
2492,7716,681,Pune,Bakery,23-01-2024 15:33,4,1083.4,Card,28,3,1
2493,5875,411,Ahmedabad,Mughlai,05-01-2024 04:25,5,595.41,Card,33,4,0
2494,9921,665,Mumbai,North Indian,15-01-2024 22:25,3,683.28,UPI,21,3,1
2495,5378,494,Kolkata,Italian,03-01-2024 21:28,4,403.94,NetBanking,37,4,1
2496,8815,870,Mumbai,Mughlai,05-01-2024 12:32,3,1159.14,UPI,16,1,0
2497,4451,450,Hyderabad,Italian,06-01-2024 04:29,7,772.33,Cash,26,2,0
2498,8616,127,Ahmedabad,Italian,14-01-2024 12:24,6,100.76,Card,25,2,0
2499,3800,978,Pune,Cafe,01-01-2024 06:20,6,394.68,Card,43,3,0
2500,9333,974,Mumbai,Mughlai,15-01-2024 05:11,6,1199.28,NetBanking,49,,1
2501,6410,731,Pune,Chinese,13-01-2024 08:51,2,1172.25,UPI,42,4,1
2502,2455,232,Ahmedabad,Mughlai,11-01-2024 10:40,1,699.08,Card,46,3,0
2503,7892,479,Chennai,North Indian,21-01-2024 14:38,6,720.53,Cash,21,4,1
2504,6808,701,Mumbai,South Indian,27-01-2024 12:12,5,1091.75,Card,31,2,0
2505,7796,627,Pune,Bakery,07-01-2024 11:03,1,879.42,UPI,16,2,0
2506,5796,386,Kolkata,Chinese,02-01-2024 16:17,1,1125.44,Card,36,3,1
2507,6093,383,Bangalore,Bakery,08-01-2024 19:48,3,627.05,Card,42,3,1
2508,2325,841,Bangalore,Bakery,04-01-2024 20:26,7,1173.49,UPI,16,3,0
2509,5976,748,Delhi,Chinese,16-01-2024 15:24,5,693.5,Cash,42,4,0
2510,2159,906,Ahmedabad,Italian,02-01-2024 22:37,2,809.32,NetBanking,34,4,0
2511,5650,326,Kolkata,Mughlai,29-01-2024 09:11,1,190.82,Cash,25,3,0
2512,5987,526,Ahmedabad,Italian,13-01-2024 19:40,3,772.79,UPI,35,,0
2513,5697,126,Pune,Chinese,29-01-2024 07:27,6,944.55,NetBanking,32,1,1
2514,1340,431,Hyderabad,Italian,12-01-2024 12:42,3,583.23,Card,45,3,0
2515,4828,216,Delhi,North Indian,09-01-2024 04:43,6,652.68,Card,17,4,0
2516,2968,188,Ahmedabad,Chinese,05-01-2024 09:11,7,532.66,UPI,50,3,0
2517,1703,718,Bangalore,Cafe,27-01-2024 13:06,5,1165.95,Cash,33,3,0
2518,6482,832,Bangalore,Cafe,25-01-2024 09:36,4,624.29,Cash,21,1,1
2519,7376,834,Delhi,Bakery,10-01-2024 01:21,4,238.83,Cash,44,2,0
2520,2800,221,Kolkata,Cafe,28-01-2024 17:48,7,131.76,NetBanking,25,1,0
2521,6463,993,Chennai,Chinese,18-01-2024 08:18,2,949.72,Cash,25,,0
2522,5912,965,Mumbai,Cafe,28-01-2024 18:41,7,702.44,Cash,31,4,0
2523,5648,132,Pune,Chinese,03-01-2024 08:19,6,103.05,Cash,46,4,0
2524,1855,702,Ahmedabad,Italian,06-01-2024 14:42,3,520.77,NetBanking,18,1,0
2525,3866,795,Pune,Cafe,26-01-2024 18:02,4,1105.45,Cash,20,3,0
2526,1182,987,Chennai,Mughlai,13-01-2024 22:20,7,1142.53,NetBanking,44,4,0
2527,4112,869,Chennai,Chinese,19-01-2024 04:00,1,158.92,NetBanking,27,4,0
2528,6670,497,Ahmedabad,Mughlai,28-01-2024 13:22,2,235.76,UPI,15,4,0
2529,5492,624,Chennai,Mughlai,17-01-2024 06:34,6,105.36,Card,25,5,0
2530,6823,123,Pune,South Indian,16-01-2024 11:38,1,1055.54,Cash,30,3,0
2531,2517,424,Ahmedabad,South Indian,11-01-2024 17:10,4,177.97,Card,39,5,1
2532,6002,133,Kolkata,North Indian,05-01-2024 01:40,3,218.69,NetBanking,16,3,0
2533,2356,346,Chennai,Chinese,15-01-2024 05:05,4,350.38,NetBanking,41,4,1
2534,4629,954,Mumbai,Cafe,15-01-2024 19:48,2,1108.97,UPI,34,4,0
2535,4628,118,Hyderabad,Mughlai,07-01-2024 16:16,6,857.06,NetBanking,44,3,0
2536,9210,129,Delhi,Chinese,23-01-2024 08:26,2,778.57,UPI,31,3,1
2537,7132,148,Ahmedabad,Mughlai,05-01-2024 20:48,1,963.12,Card,39,3,0
2538,7588,279,Chennai,Bakery,10-01-2024 15:53,1,862.61,NetBanking,30,2,0
2539,4311,469,Chennai,Italian,26-01-2024 16:27,2,920.52,UPI,35,3,0
2540,7048,983,Delhi,Bakery,07-01-2024 00:56,7,181.02,NetBanking,32,4,1
2541,7246,837,Ahmedabad,Cafe,28-01-2024 10:59,7,748.74,UPI,24,1,0
2542,1987,494,Ahmedabad,Fast Food,15-01-2024 14:21,1,928.53,UPI,20,4,0
2543,4321,689,Pune,Bakery,22-01-2024 17:55,7,722.22,Card,31,4,1
2544,5615,595,Pune,Cafe,04-01-2024 20:50,5,112.97,Cash,26,,1
2545,9365,530,Ahmedabad,Fast Food,24-01-2024 09:06,6,332.23,Card,47,1,1
2546,4741,306,Ahmedabad,Cafe,10-01-2024 19:07,2,1159.19,NetBanking,50,2,0
2547,4052,134,Delhi,Chinese,28-01-2024 18:25,6,875.16,Cash,44,4,0
2548,7574,861,Pune,North Indian,26-01-2024 12:07,1,857.36,NetBanking,37,3,0
2549,1726,682,Pune,South Indian,22-01-2024 03:29,7,826.28,Card,17,3,0
2550,4760,512,Hyderabad,Chinese,09-01-2024 23:08,6,240.59,NetBanking,23,3,0
2551,6806,463,Bangalore,Chinese,06-01-2024 02:19,4,104.49,Cash,17,5,1
2552,2875,409,Hyderabad,North Indian,30-01-2024 02:00,3,584.72,UPI,23,1,0
2553,7993,378,Bangalore,North Indian,03-01-2024 13:07,7,588.76,UPI,33,5,0
2554,5033,251,Kolkata,Fast Food,18-01-2024 18:41,5,992.99,NetBanking,36,5,0
2555,6443,326,Mumbai,Cafe,15-01-2024 07:21,5,299.72,Card,28,5,0
2556,1989,342,Pune,Chinese,15-01-2024 18:20,3,402.62,Cash,45,,0
2557,4744,109,Hyderabad,Cafe,07-01-2024 17:43,3,186.07,NetBanking,48,4,0
2558,9611,928,Mumbai,Chinese,09-01-2024 03:06,6,539.86,UPI,37,5,0
2559,1593,491,Delhi,Italian,08-01-2024 03:14,6,381.59,NetBanking,47,3,0
2560,2774,147,Hyderabad,South Indian,17-01-2024 22:02,4,389.19,UPI,42,4,0
2561,1935,723,Kolkata,Italian,14-01-2024 12:21,6,379.46,NetBanking,35,3,0
2562,4808,303,Delhi,Mughlai,10-01-2024 11:32,3,354.67,Card,40,5,0
2563,1331,993,Kolkata,Italian,28-01-2024 14:09,5,451.77,Card,24,1,1
2564,8922,256,Kolkata,South Indian,29-01-2024 21:12,4,690.36,UPI,37,5,1
2565,3702,954,Chennai,Chinese,12-01-2024 08:25,3,581.48,Card,17,2,0
2566,6889,125,Delhi,Fast Food,12-01-2024 06:40,4,169.79,NetBanking,24,2,0
